candidate_id,candidate_type,mean_label,arch_mean,arch_lags,arima_p,arima_q,volatility_label,arch_vol,p,o,q,distribution,volatility_group,is_asymmetric,is_heavy_tail,stage,failure_reason,error_type,error_message,metadata
direct_ar_3_garch_3_3_t,direct_arch,AR(3),AR,3,,,"GARCH(3,3)",GARCH,3,0,3,t,GARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_garch_3_3_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 3, ""q"": 3, ""volatility_group"": ""GARCH"", ""volatility_label"": ""GARCH(3,3)""}"
direct_ar_3_garch_3_3_skewt,direct_arch,AR(3),AR,3,,,"GARCH(3,3)",GARCH,3,0,3,skewt,GARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_garch_3_3_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 3, ""q"": 3, ""volatility_group"": ""GARCH"", ""volatility_label"": ""GARCH(3,3)""}"
direct_ar_3_garch_3_3_ged,direct_arch,AR(3),AR,3,,,"GARCH(3,3)",GARCH,3,0,3,ged,GARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_garch_3_3_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 3, ""q"": 3, ""volatility_group"": ""GARCH"", ""volatility_label"": ""GARCH(3,3)""}"
direct_ar_3_gjr_garch_1_1_1_normal,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,1)",GARCH,1,1,1,normal,GJR-GARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_1_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,1)""}"
direct_ar_3_gjr_garch_1_1_1_t,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,1)",GARCH,1,1,1,t,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_1_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,1)""}"
direct_ar_3_gjr_garch_1_1_1_skewt,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,1)",GARCH,1,1,1,skewt,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_1_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,1)""}"
direct_ar_3_gjr_garch_1_1_1_ged,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,1)",GARCH,1,1,1,ged,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_1_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,1)""}"
direct_ar_3_gjr_garch_1_1_2_normal,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,2)",GARCH,1,1,2,normal,GJR-GARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_2_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,2)""}"
direct_ar_3_gjr_garch_1_1_2_t,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,2)",GARCH,1,1,2,t,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_2_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,2)""}"
direct_ar_3_gjr_garch_1_1_2_skewt,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,2)",GARCH,1,1,2,skewt,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_2_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,2)""}"
direct_ar_3_gjr_garch_1_1_2_ged,direct_arch,AR(3),AR,3,,,"GJR-GARCH(1,1,2)",GARCH,1,1,2,ged,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_1_1_2_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 1, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(1,1,2)""}"
direct_ar_3_gjr_garch_2_1_1_normal,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,1)",GARCH,2,1,1,normal,GJR-GARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_1_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,1)""}"
direct_ar_3_gjr_garch_2_1_1_t,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,1)",GARCH,2,1,1,t,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_1_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,1)""}"
direct_ar_3_gjr_garch_2_1_1_skewt,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,1)",GARCH,2,1,1,skewt,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_1_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,1)""}"
direct_ar_3_gjr_garch_2_1_1_ged,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,1)",GARCH,2,1,1,ged,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_1_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 1, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,1)""}"
direct_ar_3_gjr_garch_2_1_2_normal,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,2)",GARCH,2,1,2,normal,GJR-GARCH,True,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_2_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": true, ""is_heavy_tail"": false, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,2)""}"
direct_ar_3_gjr_garch_2_1_2_t,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,2)",GARCH,2,1,2,t,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_2_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,2)""}"
direct_ar_3_gjr_garch_2_1_2_skewt,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,2)",GARCH,2,1,2,skewt,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_2_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,2)""}"
direct_ar_3_gjr_garch_2_1_2_ged,direct_arch,AR(3),AR,3,,,"GJR-GARCH(2,1,2)",GARCH,2,1,2,ged,GJR-GARCH,True,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""GARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_gjr_garch_2_1_2_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": true, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 1, ""p"": 2, ""q"": 2, ""volatility_group"": ""GJR-GARCH"", ""volatility_label"": ""GJR-GARCH(2,1,2)""}"
direct_ar_3_egarch_1_0_1_normal,direct_arch,AR(3),AR,3,,,"EGARCH(1,0,1)",EGARCH,1,0,1,normal,EGARCH,False,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""EGARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_egarch_1_0_1_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": false, ""is_heavy_tail"": false, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 1, ""q"": 1, ""volatility_group"": ""EGARCH"", ""volatility_label"": ""EGARCH(1,0,1)""}"
direct_ar_3_egarch_1_0_1_t,direct_arch,AR(3),AR,3,,,"EGARCH(1,0,1)",EGARCH,1,0,1,t,EGARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""EGARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_egarch_1_0_1_t"", ""candidate_type"": ""direct_arch"", ""distribution"": ""t"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 1, ""q"": 1, ""volatility_group"": ""EGARCH"", ""volatility_label"": ""EGARCH(1,0,1)""}"
direct_ar_3_egarch_1_0_1_skewt,direct_arch,AR(3),AR,3,,,"EGARCH(1,0,1)",EGARCH,1,0,1,skewt,EGARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""EGARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_egarch_1_0_1_skewt"", ""candidate_type"": ""direct_arch"", ""distribution"": ""skewt"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 1, ""q"": 1, ""volatility_group"": ""EGARCH"", ""volatility_label"": ""EGARCH(1,0,1)""}"
direct_ar_3_egarch_1_0_1_ged,direct_arch,AR(3),AR,3,,,"EGARCH(1,0,1)",EGARCH,1,0,1,ged,EGARCH,False,True,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""EGARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_egarch_1_0_1_ged"", ""candidate_type"": ""direct_arch"", ""distribution"": ""ged"", ""is_asymmetric"": false, ""is_heavy_tail"": true, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 1, ""q"": 1, ""volatility_group"": ""EGARCH"", ""volatility_label"": ""EGARCH(1,0,1)""}"
direct_ar_3_egarch_1_0_2_normal,direct_arch,AR(3),AR,3,,,"EGARCH(1,0,2)",EGARCH,1,0,2,normal,EGARCH,False,False,fit_or_forecast,numerical error,ValueError,"Due to backcasting and/or data availability start cannot be less than the index of the largest value in the right-hand-side variables used to fit the first observation.  In this model, this value is 2.","{""arch_lags"": 3, ""arch_mean"": ""AR"", ""arch_vol"": ""EGARCH"", ""arima_p"": null, ""arima_q"": null, ""candidate_id"": ""direct_ar_3_egarch_1_0_2_normal"", ""candidate_type"": ""direct_arch"", ""distribution"": ""normal"", ""is_asymmetric"": false, ""is_heavy_tail"": false, ""mean_label"": ""AR(3)"", ""o"": 0, ""p"": 1, ""q"": 2, ""volatility_group"": ""EGARCH"", ""volatility_label"": ""EGARCH(1,0,2)""}"
